_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-38.150200801609024,2500,-0.0028507765959545186,-1.2237666280556676,1.1513825169539458,0.053401215567294796,-0.008627666,-1.763258,1.8472549,0.28550136,1.1368683772161604e-17,-3.8626509076862616,3.0922917772685063,0.9998318717135577,-0.0886222840901848,-0.2084702375456494,-0.0001994349184249268,0.002484129659912017,1200,-0.005197424,1.5397909,0.004006605,1.0,1.0,0.0002021558814336565,0.9193828945958423,0.9159267468908813
-37.99414629855863,2500,-0.010898122264099017,-1.151674212543065,1.242278008774944,0.054862778243467906,-0.01076627,-2.030627,1.9732883,0.28333402,-2.1316282072803006e-17,-4.325400758280322,2.654594795266149,0.9998320193701604,-0.08876564448553434,-0.2167935512222377,-0.0007380382081801692,0.0025162034291436553,1250,-0.0054676877,1.5280266,0.0025478958,1.0,1.0,0.00018815152223695603,0.9255079026097706,0.9159267702238723
-35.965882082408044,2500,-0.0007556125351977875,-1.3319729610336328,0.9512978022569221,0.05049073059151692,-0.008103094,-2.5469584,1.8309889,0.26610485,-1.5631940186722205e-17,-3.588699950073617,3.385704625773518,0.9998208046533249,-0.08381353796456281,-0.2257832782157158,-0.0006801287141805858,0.0022613984642832186,1300,-0.00597105,1.5168451,0.0030681367,1.0,1.0,0.0001997882567402044,0.9126108380412024,0.9137833081584174
-36.050039505216034,2500,0.010046928558274541,-1.465697967885831,1.0726366978121527,0.04895996138985547,-0.005001571,-1.9937972,2.2623644,0.2644871,5.684341886080802e-18,-4.115371160271081,2.9855311528287443,0.9998538232005827,-0.08321100872582843,-0.21260764328755835,-0.00040492127924845144,0.002385518387766408,1350,-0.004140558,1.5063659,0.0016152273,1.0,1.0,0.00024328204445066718,0.898042471759509,0.86973068015859
-37.223539027573295,2500,-0.0025652767057408312,-1.2623211427430687,1.0860436665181636,0.051277626670977426,-0.014827448,-1.7689499,1.7511985,0.27699786,3.4106051316484806e-17,-3.6445077512345896,2.396990479739848,0.9998224753328006,-0.08529461569186528,-0.20537935546371,-0.00020032520987787347,0.0024916361608916574,1400,-0.0066402163,1.495147,0.003872781,1.0,1.0,0.00016847241349456232,0.9333485015101939,0.918419369357604
-38.01735736824208,2500,0.01950813854252049,-1.2512688943243726,1.3321764653792492,0.05116000100122741,0.025362829,-2.1436207,1.8119627,0.274509,-3.126388037344441e-17,-2.8432608059127227,2.7097834148940474,0.9998462821290279,-0.08803587641605448,-0.21649927638198066,-0.0007864400867141978,0.002630843167094934,1450,-0.0068855393,1.4839671,0.005276378,1.0,1.0,0.0002614793062064318,0.9064489923359225,0.8970564051636384
-36.63646009556225,2500,0.0067650732013627285,-1.2619972910702226,1.226624206519565,0.04983328230057641,0.01522106,-1.7451874,2.014652,0.2702037,-2.2737367544323207e-17,-3.4259806876748424,2.9881049921249825,0.9998381081423835,-0.0847880065658086,-0.20474769714682003,-0.0005273556801138839,0.0023495144442921513,1500,-0.006747648,1.4732891,0.005405952,1.0,1.0,0.0002346690060454288,0.905138580751447,0.8965044434174624
-35.9102680773754,2500,0.009955335639130968,-1.1034507117977477,1.182497085463572,0.049422873812073526,0.013332826,-2.0289984,1.7890339,0.26625124,-1.1368683772161604e-17,-3.3831624768095376,3.181755348906767,0.9998208809766329,-0.08378519367276742,-0.2138922884075191,-0.00048886798986897,0.0022087210751454193,1550,-0.0058514597,1.4625285,0.0033409668,1.0,1.0,0.00017347801994645936,0.9254871996529841,0.9132303971282603
-34.87366279051068,2500,0.0013851510292393775,-1.259415394060769,1.2363333630041866,0.0511759774072283,0.02577637,-1.9498671,1.7784127,0.25972778,-2.842170943040401e-17,-3.141347335800722,2.520004721128205,0.9998375200729566,-0.08123567389199325,-0.19493081200136853,-3.2838772067966755e-05,0.0021867554236524845,1600,-0.0091596,1.4524885,0.0056002117,1.0,1.0,0.0002090857743108832,0.9043881432774352,0.889171666673572
-34.16950076980635,2500,0.012391107225352556,-1.198504504924607,1.2136608337201735,0.0493333269312027,0.032959692,-2.0936465,1.7808526,0.24970362,-8.526512829121201e-18,-4.139124192446263,2.633520233935684,0.9998293109035702,-0.07935570765709647,-0.18731469983156276,-0.0004219705717863109,0.0020418293282166646,1650,-0.006658543,1.4415245,0.0037167484,1.0,1.0,0.0001787142980635751,0.9125809193827455,0.8961118891381445
-35.44813053800823,2500,-0.003096226111415056,-1.101199339208597,1.0438292611650224,0.05024591770868272,0.0027288648,-1.8762925,1.908771,0.263938,4.5474735088646414e-17,-3.3453258133385018,3.16552685141651,0.9998233729443197,-0.08239405306800288,-0.19529153551655087,-0.0007077297717147698,0.002212698556319306,1700,-0.008066898,1.4304482,0.0059858286,1.0,1.0,0.00018215669055820648,0.9176793631483157,0.9102888293032421
-33.99338137873112,2500,0.0050815931897694195,-1.1792859134741014,1.2563618243160448,0.048788741626148824,0.007249566,-1.7550101,2.0818112,0.2482113,-2.2737367544323207e-17,-2.927604489550934,3.336224190531019,0.9998061707475095,-0.07719149785868433,-0.1900599335016816,-0.00047456908139491917,0.0020525659676672425,1750,-0.0062278067,1.4201018,0.004216122,1.0,1.0,0.00019425595878574568,0.9125871047846719,0.9153571382889774
-33.73615087544445,2500,0.006000664677163441,-0.9974459562078904,1.0982006016501318,0.04936772482000387,0.01380139,-2.004441,1.7108682,0.24645431,3.4106051316484806e-17,-4.008316943174211,3.3039662870882243,0.9998194421961547,-0.07805331215851692,-0.19148780838606705,-0.0005509256629867031,0.0020039841362043892,1800,-0.0049626944,1.4103839,0.0030935896,1.0,1.0,0.00014421420092037448,0.928206722505659,0.9065523560195083
-33.55821419200089,2500,0.0003149439218343086,-1.3334825502194132,1.0624638305579681,0.04986519718135726,0.0041935113,-1.8389723,1.824928,0.24955623,-1.1368683772161604e-17,-4.329774651992326,3.330039702785319,0.9998170863090918,-0.07711443560765424,-0.19868056094883246,-0.00036736920042557635,0.0020224236388559098,1850,-0.009914048,1.399797,0.005715251,1.0,1.0,0.00018170116575103466,0.9101582036936913,0.9023993482619892
-33.57451541549838,2500,0.006933737967972819,-1.2336213440922963,1.4921033225506823,0.053989519243112495,0.012039522,-1.6700335,2.1055708,0.24038048,0.0,-4.433334021729163,2.969919851801383,0.9997902547322602,-0.07760028614290843,-0.1894679277382063,-0.0007231984031321082,0.0019882598493664075,1900,-0.0065795537,1.3882203,0.0045377463,1.0,1.0,0.00011410163658672536,0.9428336458508085,0.9346096345321989
-32.94117191850839,2500,-0.007281023999573217,-1.2408232712921294,1.0849850108021917,0.05430260876283951,0.0053474875,-1.9926379,1.8070662,0.23843883,2.842170943040401e-17,-3.4634696613607767,2.68834690181216,0.9998254071812451,-0.07664188069850571,-0.19213654038313677,-0.0002471382694124215,0.0018854949430508461,1950,-0.0076828147,1.3769193,0.004292902,1.0,1.0,0.0001488678429063638,0.921072449354417,0.8908716823183301
-33.72151694087479,2500,-0.009352843957357691,-1.13777478152499,1.0896752570033807,0.0531697989436327,0.007853867,-1.9649353,1.5840286,0.2422593,5.684341886080802e-18,-3.4568702992592373,3.1357238778872856,0.9998112961599461,-0.0779081087331172,-0.19619673369168938,-0.000579468303991503,0.0020002945525513637,2000,-0.006060449,1.3655524,0.004233084,1.0,1.0,0.0001383170852674212,0.9323283960303759,0.915018901739377
-32.44084131515719,2500,-0.014004649655084552,-1.156397750263113,1.5593951083349882,0.048486298833517676,-0.005555634,-1.6289134,1.6561964,0.23890549,8.526512829121201e-18,-3.225715874934574,3.204643761991521,0.9997733539624304,-0.07515892056231542,-0.1847045906143685,-0.0007494899714057302,0.00186677565701889,2050,-0.0047262944,1.3539854,0.002018363,1.0,1.0,0.00011206191764848148,0.942276111290945,0.9375573957973964
-33.35675947447515,2500,-0.012425613674385329,-1.407972732375256,1.1983665576062967,0.05342431569154065,0.0030489597,-1.9760133,2.0098405,0.23951821,-1.1368683772161604e-17,-4.241952525829269,3.6226798930738293,0.9997864973612013,-0.07760635730535105,-0.19548394103950537,-0.0008561482708758624,0.0019853926604804224,2100,-0.0072852816,1.343286,0.0042690034,1.0,1.0,0.00012106570698611954,0.939659926967856,0.931904346137756
-32.208230521917386,2500,-0.001143003240782925,-1.0238728103479737,1.007632144648536,0.05280170620833808,0.00926709,-1.6744853,1.9461502,0.2277679,5.684341886080802e-18,-2.67935933415036,3.590840743454327,0.9998212912485352,-0.07602217011268315,-0.19731413078084642,-0.0007043184194443778,0.0017928058890864633,2150,-0.00574742,1.3338377,0.005162189,1.0,1.0,0.00017041083776417353,0.9063377878590644,0.8887557580260168
-33.980110564621704,2500,-0.0011689501925441393,-1.2170116666814967,1.076362451492151,0.050397933269341354,-0.0019128365,-1.7953203,1.7714325,0.23864406,-2.842170943040401e-18,-3.4757266639245055,2.8814530149028768,0.9998000129883032,-0.07913163734146876,-0.19549063068334577,-0.0003818479382423521,0.0021206109767105035,2200,-0.00903544,1.3238533,0.0054692077,1.0,1.0,0.00013256996496361414,0.9380751873543455,0.9281790963071046
-31.664928724644057,2500,-0.005119055047136162,-1.0973029009255393,1.113272019249781,0.047610493546994405,-0.0045297076,-1.6922652,1.7933859,0.22788899,-2.842170943040401e-17,-3.113280177800149,3.1977903260377136,0.9998083891746675,-0.07321109017274668,-0.1788715246734872,-0.0005305054412320116,0.001749971731260082,2250,-0.0053948723,1.3137459,0.0029573718,1.0,1.0,0.0001420056358211397,0.9219367970230912,0.9001583132000363
-31.461313237819535,2500,-0.006979748368630129,-0.9664588079978976,0.9560985636325416,0.04982245124611498,-0.014646399,-1.5100389,1.4958197,0.22447863,2.2737367544323207e-17,-3.646331120172176,3.199580542187203,0.9997789810459883,-0.07301628459779846,-0.1781872036100937,-0.0005893282203984433,0.0016986347908549226,2300,-0.007583183,1.3027675,0.0064911195,1.5,1.0,0.00010680005712335878,0.9372340638229982,0.9284882484057442
-31.95074692996038,2500,-0.01058972061119907,-1.1519604232830558,0.9924677356730894,0.04988644831422123,-0.023221096,-1.9267812,1.7638569,0.22746602,-2.2737367544323207e-17,-4.271406270393231,2.802905788804275,0.9998111806705129,-0.07323567020234746,-0.18466720042380932,-0.0005493736549021124,0.0018243759395632953,2350,-0.007964242,1.2915454,0.003519464,1.5,1.0,0.0001556653843150984,0.9156905992695126,0.8976827751681854
-30.865254199121686,2500,-0.018364790682963213,-1.0782736621670246,1.1068709556181975,0.05107033551779177,-0.0055229287,-1.4959564,1.6154861,0.2151201,2.2737367544323207e-17,-2.96904617815621,3.92819128168999,0.9997545039695811,-0.07089255207509364,-0.17186917508643712,-0.00021693684079460268,0.0015694574440870805,2400,-0.0037219261,1.2809693,0.00077536434,1.0,1.0,9.414563048964579e-05,0.940977461420022,0.9368347399190409
-30.60336678942999,2500,-0.0010658651900463567,-1.0934830554774009,1.027244594563024,0.0508354082478906,-0.0044240765,-1.6906875,1.7581248,0.21066271,1.1368683772161604e-17,-3.4725932131715886,2.9267312282708446,0.9998145720795626,-0.07013353452226968,-0.17563259032221232,-0.0006104293194368826,0.001708444039132793,2450,-0.006374997,1.2719133,0.004850681,1.0,1.0,0.00013360415489285001,0.923316190300321,0.8898179161102973
-30.707769060305115,2500,-0.002753944637919138,-0.9396363876592386,1.0208681231816363,0.05261307807248681,-0.007509083,-1.4834754,1.8179001,0.21498987,-2.2737367544323207e-17,-3.7678510922035815,2.8377744392660817,0.9998060337339848,-0.07060752101494104,-0.17017532479780417,-0.0003451020844294975,0.0016903920983341574,2500,-0.00536027,1.2624829,0.0022823305,1.0,1.0,0.0001678867267884864,0.9007680909143864,0.8941546510357681
-29.50306838261859,2500,-0.00689956053998219,-1.0958709489998595,0.8838763198727834,0.04716877614522733,-0.015047827,-1.622823,2.012285,0.20979127,0.0,-3.7106506165903568,3.1503031803302184,0.9997587996751394,-0.06807890934576542,-0.16858513494646804,-0.00039839850749912763,0.0015664075431136193,2550,-0.0051346184,1.2524592,0.0029242202,1.0,1.0,0.0001199898920332149,0.9297554299835799,0.9329667845069131
-31.77519482831937,2500,-0.008626884526876061,-1.2469458942766771,0.972317538145239,0.05346719445132059,0.0007760864,-1.4320209,1.5713032,0.21916872,-1.1368683772161604e-17,-3.617950858863569,2.772426785383018,0.9998141249552267,-0.0733892619263125,-0.21519048370417287,-0.00024313010743811416,0.0018206555457703673,2600,-0.005010511,1.2417116,0.0025885475,1.0,1.0,0.00012620313056163783,0.930821044131059,0.8992073859093557
-30.283969640009722,2500,-0.01412599024306816,-1.1509543651559153,1.1339236705211573,0.05074373179492649,-0.018927677,-1.5920106,1.8950958,0.20946248,-2.2737367544323207e-17,-3.1813080634167745,3.078152317301916,0.9997846510365658,-0.06962902532629092,-0.18233942790615099,-0.0005877903875182473,0.0016112449211023864,2650,-0.00584245,1.2312053,0.0031757287,1.0,1.0,0.00012819826643249078,0.923545518660648,0.9188464485282096
-29.46988834423222,2500,-0.00467211405351171,-1.2581032106936836,1.1419852224821434,0.051959986717845665,-0.0070057497,-1.768546,1.5967116,0.20037225,-5.4001247917767614e-17,-3.527019529000424,2.8628781840495887,0.9998016159236252,-0.06806075817170715,-0.16981865873128002,-0.0006616092902664723,0.0015489412409948387,2700,-0.0046575237,1.2216957,0.0022787936,1.0,1.0,0.00013276834171449913,0.9164597109775855,0.8938523153676832
-28.816026764088676,2500,-0.011720974798461762,-1.0891930643189984,1.1118076906701708,0.04966798895156684,-0.023088029,-1.8816348,1.6903268,0.19770053,1.7053025658242403e-17,-2.831216090622759,3.639075246777882,0.9997873978509119,-0.06675907964965293,-0.168398584537469,-0.0005032838677296979,0.001440267356267546,2750,-0.004852414,1.2117062,0.001276552,0.6666666666666666,1.0,0.0001205549095908335,0.9236004070684799,0.9036591635428964
-29.64970052757607,2500,-0.014885946795294442,-1.163698501543844,1.117620446683406,0.050159208130238275,-0.02128799,-1.5523587,1.7312955,0.20910837,-2.2737367544323207e-17,-3.1771686182349876,2.7995291865446053,0.9997851147566751,-0.06820368438344868,-0.1628861783895812,-0.0007109664267341441,0.0015540313220357264,2800,-0.008251129,1.201446,0.0062139165,1.0,1.0,0.00011190415232534208,0.9286612115373819,0.9159311914290476
-29.30884103960873,2500,-0.00501216284372082,-1.176734218089934,0.8363507722375809,0.046355111106039654,-0.025065051,-1.6189342,1.5796664,0.20174026,-2.2737367544323207e-17,-3.6507381039676883,2.649283055876979,0.9997922600837701,-0.06831987881832076,-0.17326635953705433,-0.0007565207672668283,0.0015428079204450904,2850,-0.009591607,1.1907142,0.005349164,1.0,1.0,0.00013684690503378675,0.9113004887322755,0.9006821701158058
-29.74139210534759,2500,-0.01269449490395228,-1.0417197699060856,0.8029697073063767,0.04983460125666587,-0.014207686,-1.4745545,1.7381203,0.19849256,2.2737367544323207e-17,-3.9761747286587896,3.7692739239028454,0.999786524106629,-0.06784709121065727,-0.18681928979448836,-0.0003074372535935883,0.0015935826314263234,2900,-0.0068667647,1.180054,0.004044723,1.0,1.0,0.00011239015193663459,0.9306235844347016,0.9160803821353498
-29.070573229275446,2500,0.006642800200442109,-1.0205956416447994,0.894135633480832,0.04818945930798219,0.010574575,-1.8018646,1.6947854,0.19838333,1.7053025658242403e-17,-3.8499776157566843,2.8115406599518327,0.9997920972712225,-0.06773202082048847,-0.16856145829051045,-0.0004703786210330213,0.0014524134925934739,2950,-0.006204318,1.1697638,0.004568177,1.0,1.0,0.00011578521426661455,0.9255047012003339,0.8978549833818104
-28.184131324562806,2500,0.006741744301014549,-0.8534523985071006,1.0237420162420854,0.04722804769766375,0.01359624,-1.421004,1.7302638,0.19368702,-1.1368683772161604e-17,-3.589388806455933,2.887897470600596,0.999797474291626,-0.06369077876610119,-0.17514865946189856,-0.0005272441904906856,0.001446739435757155,3000,-0.0051885503,1.1583394,0.0020141075,1.0,1.0,0.00012100006812148831,0.9171485587966414,0.896242679844976
-28.54232444267616,2500,-0.014961653586255732,-1.026971550166224,1.1613693044893432,0.050205093962157464,0.004367987,-1.7384641,1.4994822,0.1997383,1.1368683772161604e-17,-5.296266468328242,2.4606003995217565,0.9998034018732653,-0.06469822564122958,-0.17274415517269606,-0.0002452535448097003,0.0014133494845655007,3050,-0.0070186486,1.147747,0.005180689,1.0,1.0,0.00010737855710907796,0.9340970339567817,0.8833501943935022
-28.038328243205378,2500,-0.008700073676438288,-0.9545027808489749,0.9611177223585883,0.04840920721378695,-0.0026289818,-1.5436056,1.4767814,0.19417012,-9.947598300641403e-18,-3.533300213499508,2.7678258162773584,0.9997644149044769,-0.06456121377259062,-0.17004660720956044,-0.0003575008690190306,0.0013835143513612983,3100,-0.0069203493,1.1374831,0.0041627684,1.0,1.0,0.00012569612323205172,0.913826144589613,0.9173682885432499
-27.56058588818519,2500,-0.0013962545100438557,-1.1450648159559411,1.230335563637236,0.04948322924459733,0.0026131296,-1.6570296,1.5801265,0.19192562,0.0,-2.8756391319828403,3.4989562325297046,0.9997591040649803,-0.0634802550393169,-0.15396095395166637,-0.00046285888725863485,0.0012984807935426449,3150,-0.006845959,1.1269932,0.0048070685,1.0,1.0,0.00010744530830554488,0.9319610013581936,0.9217086549389982
-27.827679759834915,2500,-0.008376629068347649,-1.1043049404080874,0.988530809202738,0.04690151356320782,-0.009656578,-1.4816957,1.4981598,0.18634361,2.2737367544323207e-17,-3.0716588264199185,3.842121024867279,0.9997918347247748,-0.0633414176717318,-0.1627005007070417,-0.0004923207991803538,0.0014048253440944489,3200,-0.006468351,1.1160176,0.0031142796,1.0,1.0,0.0001295670890423875,0.9086616065548052,0.8925669303588457
